"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","GENENAME"
"ENSCAFG00000045440",0.603170633095087,1.02899962511966,3.03280177376233,0.339290102644307,0.734391197876787,NA,NA,NA
"ENSCAFG00000045442",0.247814752525448,0.30198557833163,3.0556214871878,0.0988295113114805,0.921273636553496,NA,NA,NA
"ENSCAFG00000045444",0.557198940722348,0.374613740489666,3.04032152921904,0.12321517210908,0.901936711512122,NA,NA,NA
"ENSCAFG00000045445",0.990717459487253,0.0975491130754832,3.03269980540764,0.0321657662593384,0.9743398566118,NA,NA,NA
"ENSCAFG00000045446",0.33594470674615,0.781646579187964,3.06264657528518,0.255219320928397,0.798553709144668,NA,NA,NA
"ENSCAFG00000045449",0.305240410662735,-0.11557123554884,3.061285526443,-0.0377525175455049,0.969885002868431,NA,NA,NA
"ENSCAFG00000045450",0.152620205331368,-0.101067674494871,3.06856396052804,-0.0329364731499615,0.973725247196845,NA,NA,NA
"ENSCAFG00000045451",0.508309770944491,1.10556268658975,3.05182992186881,0.362262221320888,0.717156086607024,NA,"OR52A5C","olfactory receptor family 52 subfamily A member 5C"
"ENSCAFG00000045452",1.37899960094079,-0.38008668335051,3.01540035238037,-0.12604849735806,0.899693535346865,NA,NA,NA
"ENSCAFG00000045456",1.97497316982225,-1.42548939899377,3.02428678653008,-0.471347295945207,0.637392746093175,NA,NA,NA
"ENSCAFG00000045457",0.510238654837466,-0.304116553856976,3.03697912679972,-0.100137847894083,0.920234888055135,NA,NA,NA
"ENSCAFG00000045458",0.788029128359074,-0.17448994018979,3.0163605495302,-0.0578478392501741,0.95386983174128,NA,"ADAM29","ADAM metallopeptidase domain 29"
"ENSCAFG00000045462",1.56115256609396,0.157899073041293,3.01552527992979,0.0523620458738018,0.958240215613682,NA,NA,NA
"ENSCAFG00000045463",1.41094186003103,3.36926247181507,3.02442672911501,1.1140168943028,0.265271938999461,NA,NA,NA
"ENSCAFG00000045464",2.35701180769638,0.689386899785596,2.69758254176274,0.255557295879856,0.79829269650513,NA,NA,NA
"ENSCAFG00000045465",2.66339095262547,-1.55200639021456,3.00751513843708,-0.5160427524967,0.605824549893157,NA,NA,NA
"ENSCAFG00000045466",0.552245945132709,0.919883925276283,3.05043056343821,0.301558716432299,0.76298848313557,NA,NA,NA
"ENSCAFG00000045469",2.82011591825615,0.915067352195976,2.98345606454389,0.306713868882085,0.75906117243933,NA,NA,NA
"ENSCAFG00000045471",0.206707322677986,-0.639249127532241,3.0755873165,-0.207846197083328,0.835349060139406,NA,NA,NA
"ENSCAFG00000045472",1.81791681922204,1.48843313999985,2.24831068343513,0.662022891660913,0.507956550998227,NA,NA,NA
"ENSCAFG00000045473",0.455192261524854,-0.890659745899773,3.04779737498599,-0.292230629637532,0.770110294173015,NA,NA,NA
"ENSCAFG00000045474",0.921107597156805,0.814034248667813,3.03982640035294,0.267789716075003,0.788861187101038,NA,NA,NA
"ENSCAFG00000045475",0.239184657232718,-0.202083178828927,3.05847516064752,-0.0660731796775958,0.947319563694698,NA,"OR52N4F","olfactory receptor family 52 subfamily N member 4F"
"ENSCAFG00000045477",2.91900317689988,-0.765465624040393,1.21843045449657,-0.62823907693334,0.529847334947907,NA,NA,NA
"ENSCAFG00000045478",1.41157450075579,-0.290206550131757,3.05552344209735,-0.0949776873361363,0.92433254971572,NA,NA,NA
"ENSCAFG00000045484",0.839600564336518,0.632145699258731,3.03525111205382,0.208268006804546,0.835019710777981,NA,NA,NA
"ENSCAFG00000045487",0.348074483060014,0.409407168505411,3.04865911368067,0.134290897486118,0.893172550799542,NA,NA,NA
"ENSCAFG00000045488",2.98964456034901,-0.259943386964292,2.78064552008824,-0.0934831085395031,0.925519768359053,NA,NA,NA
"ENSCAFG00000045490",0.429319040052708,-0.109184172855964,3.04880528686252,-0.0358121173977377,0.971432170979532,NA,NA,NA
"ENSCAFG00000045491",0.938448370961247,-1.63784800015822,3.0241556863178,-0.541588519257899,0.588102002546195,NA,NA,NA
"ENSCAFG00000045493",3.61313375293648,-1.3542526966768,1.53336544346825,-0.883189785217592,0.37713373967507,NA,NA,NA
"ENSCAFG00000045494",0.774674164938316,1.71532371901291,3.03035282062956,0.566047526656171,0.57136147274124,NA,NA,NA
"ENSCAFG00000045496",0.592001460325923,-0.818456749941612,3.04162947424093,-0.269084961489553,0.787864302770668,NA,"LOC111090922","28S ribosomal protein S24, mitochondrial-like"
"ENSCAFG00000045497",0.152620205331368,-0.101067674494871,3.06856396052804,-0.0329364731499615,0.973725247196845,NA,NA,NA
"ENSCAFG00000045500",0.305240410662735,-0.11557123554884,3.061285526443,-0.0377525175455049,0.969885002868431,NA,NA,NA
"ENSCAFG00000045502",0.876415489405888,-1.09443047183246,3.02642587058675,-0.361624741074619,0.717632473527011,NA,NA,NA
"ENSCAFG00000045505",0.361769495256789,-0.34900993074085,3.0616759521581,-0.113993099268014,0.909243263772322,NA,NA,NA
"ENSCAFG00000045508",0.251958530059612,0.774923720932902,3.06550352188554,0.252788396881782,0.800431734511413,NA,NA,NA
"ENSCAFG00000045509",1.17400135676606,-0.778040789149354,3.04923012746535,-0.255159747419948,0.79859971914559,NA,NA,NA
"ENSCAFG00000045511",0.457860615994103,-0.120631036975534,3.05876557567342,-0.039437816985689,0.968541329755405,NA,NA,NA
"ENSCAFG00000045515",3.50409505923652,-0.814503488394607,0.883959827085644,-0.921425910360622,0.356828106331686,NA,NA,NA
"ENSCAFG00000045517",0.770211744765536,2.34326553059101,3.05233721026556,0.76769549665423,0.442668112256856,NA,NA,NA
"ENSCAFG00000045518",1.5498268690429,2.3857437338286,3.01769009620475,0.790586063436094,0.429185582090633,NA,NA,NA
"ENSCAFG00000045520",3.28924944833743,-0.212965996254039,0.946809240953314,-0.224930204567512,0.822033571457589,NA,"LOC100686340","60S ribosomal protein L39-like"
"ENSCAFG00000045522",3.60718904695359,-0.64386556401916,1.61110774924865,-0.399641528829731,0.689420564160258,NA,NA,NA
"ENSCAFG00000045523",0.143558264218019,1.07416398246287,3.0805377182701,0.34869366347706,0.727319301867769,NA,"OR3A1","olfactory receptor family 3 subfamily A member 1"
"ENSCAFG00000045527",0.500836240681189,-0.850099343912064,3.05365018247896,-0.278387926943862,0.780714586264314,NA,NA,NA
"ENSCAFG00000045529",1.11576843160323,0.941823947116654,3.02978176654818,0.310855374969687,0.755910570455942,NA,NA,NA
"ENSCAFG00000045530",0.763101026656839,-0.124769623537179,3.05671383528157,-0.0408182218750896,0.967440812508912,NA,NA,NA
"ENSCAFG00000045531",0.181794295645846,0.780745731783569,3.07190402838249,0.254156941287867,0.799374314409809,NA,NA,NA
"ENSCAFG00000045532",1.36142143780053,0.29332384862053,3.0326754313911,0.0967211477972045,0.922947845055182,NA,NA,NA
"ENSCAFG00000045533",1.06834143731957,-0.126568359037528,3.05582451534732,-0.0414187262396323,0.966962084225917,NA,NA,NA
"ENSCAFG00000045534",2.38542762214996,-0.691982727959886,3.04759919469124,-0.227058311724614,0.820378399853166,NA,NA,NA
"ENSCAFG00000045537",0.6036348163112,-1.13027147527645,3.03645771648176,-0.372233563188244,0.709718958839695,NA,NA,NA
"ENSCAFG00000045538",0.758672156626916,-0.378565515607462,3.02468229610356,-0.125158769929369,0.900397857344377,NA,NA,NA
"ENSCAFG00000045540",0.119144175062963,0.79668865535776,3.07276802427018,0.259273934467274,0.795423889215921,NA,NA,NA
"ENSCAFG00000045541",2.00636108838048,0.50218158095636,1.12195803751404,0.447593906514596,0.654446301628087,NA,NA,NA
"ENSCAFG00000045542",4.26927462205629,-3.6674511182752,1.98241842964775,-1.84998840982671,0.0643152200979006,NA,"LOC111098106","uncharacterized LOC111098106"
"ENSCAFG00000045545",2.29258790910621,-1.41628037526859,3.0009833905857,-0.471938758378858,0.636970502140221,NA,NA,NA
"ENSCAFG00000045547",1.82464991431492,-3.2311581638826,3.01922756318497,-1.07019364929024,0.284532152348882,NA,NA,NA
"ENSCAFG00000045550",1.09053887937475,0.0384310227127032,1.50173930880217,0.0255910080314518,0.979583558274208,NA,NA,NA
"ENSCAFG00000045554",1.42357019216053,3.16895936134065,3.02533515965304,1.04747381500173,0.294881102876421,NA,NA,NA
"ENSCAFG00000045555",0.457860615994103,-0.120631036975534,3.05876557567342,-0.039437816985689,0.968541329755405,NA,NA,NA
"ENSCAFG00000045559",0.381550513328419,-0.118593510921635,3.05977943191593,-0.0387588430998033,0.969082658608448,NA,NA,NA
"ENSCAFG00000045562",0.287116528436038,1.39668574350514,3.06801370307671,0.455241038234116,0.648935839563072,NA,NA,NA
"ENSCAFG00000045563",0.724910091566566,0.0425100602988886,3.0567311346318,0.0139070328486739,0.988904150871108,NA,NA,NA
"ENSCAFG00000045565",2.03758033150113,-0.575656044983441,2.58656804985781,-0.222555925027794,0.823881142792116,NA,NA,NA
"ENSCAFG00000045567",0.228930307997052,-0.110627453206787,3.06375745691605,-0.0361084239736601,0.971195905349994,NA,NA,NA
"ENSCAFG00000045572",1.12164731023931,0.400372906566528,3.04201856007046,0.131614222155586,0.895289435736247,NA,NA,NA
"ENSCAFG00000045573",0.261005154239002,0.701756501714343,3.06862852362971,0.228687342345458,0.8191119334578,NA,"OR6B6","olfactory receptor family 6 subfamily B member 6"
"ENSCAFG00000045574",1.25347375819227,1.11067308749172,3.01728929995103,0.368102948401315,0.712796472505955,NA,NA,NA
"ENSCAFG00000045576",0.325160792813366,0.48588499568806,3.05575883831568,0.159006329163029,0.873663887324345,NA,NA,NA
"ENSCAFG00000045577",3.67844328920174,0.0388558129425645,1.4510058966768,0.026778535519087,0.978636373252644,NA,NA,NA
"ENSCAFG00000045578",0.284399890295103,-0.177560483389081,3.06211170423858,-0.0579862854589207,0.953759552763236,NA,NA,NA
"ENSCAFG00000045580",0.61180271041032,1.31023628661008,3.04242478152653,0.430655276858701,0.666719042162567,NA,NA,NA
"ENSCAFG00000045581",1.63391926185309,-1.67549116661852,3.02161259836741,-0.554502310297421,0.579235124996561,NA,NA,NA
"ENSCAFG00000045583",0.681960047591222,0.39237835311254,3.01825993023448,0.130001511527225,0.896565230814728,NA,NA,NA
"ENSCAFG00000045585",3.38965680866049,-2.01892649557764,1.25415131345872,-1.60979498559055,0.107442620282953,NA,NA,NA
"ENSCAFG00000045588",0.305240410662735,-0.11557123554884,3.061285526443,-0.0377525175455049,0.969885002868431,NA,NA,NA
"ENSCAFG00000045590",0.821203223071687,-0.527952007832012,2.37597535305228,-0.222204328489259,0.824154824697557,NA,NA,NA
"ENSCAFG00000045592",0.546201079120175,-1.08594088874183,3.04113367792041,-0.357084233628433,0.721028747205144,NA,"MIR8799B","microRNA mir-8799b"
"ENSCAFG00000045595",2.16355240573066,-0.808232924743563,1.87058525426028,-0.432074893621021,0.665686981331531,NA,NA,NA
"ENSCAFG00000045596",0.397874847197182,-0.475967763998081,3.04853275159734,-0.156130113330319,0.875930462416628,NA,NA,NA
"ENSCAFG00000045598",0.251958530059612,0.774923720932902,3.06550352188554,0.252788396881782,0.800431734511413,NA,NA,NA
"ENSCAFG00000045600",0.152620205331368,-0.101067674494871,3.06856396052804,-0.0329364731499615,0.973725247196845,NA,NA,NA
"ENSCAFG00000045602",0.917997232363116,-1.14808977068218,3.02699054515469,-0.379284227537457,0.704476810823544,NA,NA,NA
"ENSCAFG00000045604",0.381550513328419,-0.118593510921635,3.05977943191593,-0.0387588430998033,0.969082658608448,NA,"OR2H17P","olfactory receptor family 2 subfamily H member 17, pseudogene"
"ENSCAFG00000045606",3.36671256670043,-2.82060191027382,1.72810681474238,-1.63219187969831,0.102639070879599,NA,NA,NA
"ENSCAFG00000045608",0.625832969367178,0.358329080111523,3.04293809658978,0.117757597669536,0.906259727867699,NA,NA,NA
"ENSCAFG00000045609",0.446172860301559,0.998764505718122,3.0479830539699,0.327680465420325,0.743153274961567,NA,NA,NA
"ENSCAFG00000045610",0.219777943966224,-0.530507327202155,3.06757080274969,-0.172940532204382,0.862698171543182,NA,NA,NA
"ENSCAFG00000045615",0.6322149084268,0.824060940801552,2.44699017514375,0.336765120339375,0.736293968665559,NA,NA,NA
"ENSCAFG00000045617",3.25610918357655,-0.416422359639203,1.95737550772035,-0.212745259147636,0.831525663056085,NA,NA,NA
"ENSCAFG00000045623",0.540839226677296,0.770229070780586,3.04959823230982,0.252567391540361,0.800602530954631,NA,NA,NA
"ENSCAFG00000045625",1.42895704069115,-1.22244119726027,3.01582570130396,-0.405342124623356,0.685226046423123,NA,NA,NA
"ENSCAFG00000045626",1.71625222675134,1.57394561329113,2.98657355540448,0.527007148524077,0.598188624295589,NA,NA,NA
"ENSCAFG00000045627",1.0538904001116,0.239153111563763,3.03231265016326,0.0788682234171623,0.937137438525157,NA,NA,NA
"ENSCAFG00000045629",3.41824816889553,1.80340408951743,1.17785273751676,1.53109470486057,0.125745988322362,NA,NA,NA
"ENSCAFG00000045631",1.20212734227411,-1.55801504689844,3.0214146316357,-0.515657477323786,0.606093658700509,NA,NA,NA
"ENSCAFG00000045632",1.17095095835536,0.951691868865711,3.0266137660616,0.314441135349789,0.753186017803853,NA,NA,NA
"ENSCAFG00000045633",1.00402824976602,-0.299323493764652,3.02494996784386,-0.098951551908809,0.921176737211097,NA,NA,NA
"ENSCAFG00000045635",0.567503100688644,0.821844220835786,3.02882780738635,0.271340687916153,0.786129015407304,NA,NA,NA
"ENSCAFG00000045636",1.02012936894258,-0.166824937238383,1.53404719870195,-0.108748242804748,0.913402176502944,NA,NA,NA
"ENSCAFG00000045637",1.24334071422533,1.58647661059664,1.38902490154293,1.14215130976729,0.253391130798078,NA,NA,NA
"ENSCAFG00000045641",2.86464754226302,-0.884331872719776,2.99452819057714,-0.295315928399838,0.767752549744403,NA,NA,NA
"ENSCAFG00000045642",0.644466496825066,-0.147885139503043,3.04532042580999,-0.0485614381493891,0.961268801585868,NA,NA,NA
"ENSCAFG00000045644",0.152620205331368,-0.101067674494871,3.06856396052804,-0.0329364731499615,0.973725247196845,NA,NA,NA
"ENSCAFG00000045645",0.793849474037641,-0.39653087856982,1.76067638972765,-0.225215082614448,0.821811956604345,NA,"MIR8793-3","microRNA mir-8793-3"
"ENSCAFG00000045646",0.152620205331368,-0.101067674494871,3.06856396052804,-0.0329364731499615,0.973725247196845,NA,NA,NA
"ENSCAFG00000045648",0.444318995540403,0.6743241296645,3.04723562088896,0.221290446016702,0.824866288570085,NA,NA,NA
"ENSCAFG00000045649",1.73620647095879,0.969895765891309,3.02026748701896,0.321129095373141,0.748112562116869,NA,NA,NA
"ENSCAFG00000045651",0.305959382631354,0.408923233555995,3.05434493218633,0.133882466661447,0.893495515031942,NA,NA,NA
"ENSCAFG00000045653",0.549814017958863,-1.15450845575768,3.00686120397752,-0.383958013835318,0.701009566818748,NA,NA,NA
"ENSCAFG00000045654",0.871291998831474,-0.152625309397884,3.02494081376344,-0.0504556349345552,0.959759302538253,NA,NA,NA
"ENSCAFG00000045657",0.651105604025077,1.2356621213802,3.03137085254706,0.407624860660632,0.683549109631005,NA,"PRSS33","serine protease 33"
"ENSCAFG00000045662",0.112925960060463,-0.235978447409049,3.07519514057538,-0.0767360888079761,0.938833494453028,NA,NA,NA
"ENSCAFG00000045665",4.03448325129916,0.944540626498835,1.17427283431037,0.804362154093046,0.421187851541278,NA,NA,NA
"ENSCAFG00000045666",1.19931072283785,0.218176983975666,3.00741982234887,0.0725462346009492,0.942167212481927,NA,NA,NA
"ENSCAFG00000045667",0.799527189019808,0.252139454841726,3.00781853807961,0.0838280141070973,0.933193174369114,NA,"OR9A8","olfactory receptor family 9 subfamily A member 8"
"ENSCAFG00000045669",0.130397220012302,-0.252870275607954,3.07692435747601,-0.0821828053697696,0.934501346515144,NA,NA,NA
"ENSCAFG00000045670",0.148794164479248,1.07344244912552,3.08047176926847,0.348466900373649,0.72748956761138,NA,NA,NA
"ENSCAFG00000045673",0.839411129322522,-0.12534046018719,3.05643152952925,-0.0410087577543393,0.967288914058471,NA,NA,NA
"ENSCAFG00000045678",4.32628805497838,-4.56011084316859,1.59082370809056,-2.86650923039236,0.00415026056278196,NA,NA,NA
"ENSCAFG00000045681",0.306048237707223,-0.0789075070906187,3.06672248676056,-0.0257302404867975,0.979472503416849,NA,"MIR8902","microRNA mir-8902"
"ENSCAFG00000045682",0.396902661370126,0.366933498395007,3.04734066755795,0.120411052922763,0.904157536141277,NA,NA,NA
"ENSCAFG00000045683",0.832540292045164,-0.387917244997471,3.03315815894651,-0.127892191791345,0.898234290349931,NA,NA,NA
"ENSCAFG00000045684",2.33377749423423,0.204806182322138,3.0028722619454,0.0682034280703819,0.945623698122663,NA,NA,NA
"ENSCAFG00000045690",2.44494441494116,-0.0144488086215924,1.0614337607755,-0.0136125391480254,0.98913910060449,NA,NA,NA
"ENSCAFG00000045691",2.80047876815048,1.50152595413747,2.99566307057854,0.501233255797184,0.616206972138106,NA,NA,NA
"ENSCAFG00000045694",1.74225079229225,1.03245998880558,3.02463737715096,0.341350006650415,0.732840106179299,NA,NA,NA
"ENSCAFG00000045697",2.76502419664643,-1.54301904620003,2.10824106370731,-0.731898772281125,0.464230355597302,NA,NA,NA
"ENSCAFG00000045698",3.766344450471,-2.64786612272021,1.76150485524226,-1.50318411830664,0.132791571792008,NA,NA,NA
"ENSCAFG00000045699",0.918648012203744,-0.272625630206942,3.03823123826608,-0.0897316921678842,0.928500430812917,NA,"OR4C10E","olfactory receptor family 4 subfamily C member 10E"
"ENSCAFG00000045701",1.1814300561424,1.31660221691646,1.65731408204323,0.794419254130324,0.426951398844369,NA,NA,NA
"ENSCAFG00000045703",0.878537294032764,-0.614721230958028,3.01171262157075,-0.204110188520385,0.838267392649198,NA,NA,NA
"ENSCAFG00000045705",1.92290325165341,1.52795546930537,3.03217414929888,0.50391415336704,0.614321704277662,NA,NA,NA
"ENSCAFG00000045706",0.288887099182032,-0.816566726346832,3.06200442687728,-0.266677186740579,0.789717720337858,NA,NA,NA
"ENSCAFG00000045708",0.178716262594444,0.811630972431195,3.06679345845972,0.264651331569891,0.791278072681471,NA,NA,NA
"ENSCAFG00000045712",0.263931452855132,0.277638546999792,3.05635134874142,0.0908398660102091,0.927619832490692,NA,NA,NA
"ENSCAFG00000045714",3.35320546109914,-0.809328963372165,2.89236669022419,-0.279815476408157,0.779619077366619,NA,NA,NA
"ENSCAFG00000045715",0.745934633134294,-0.0581368914949696,2.03125798552388,-0.0286211263706002,0.97716676257823,NA,NA,NA
"ENSCAFG00000045718",2.80573591682843,-0.365842383030581,1.13483534085553,-0.322374859030015,0.747168728004913,NA,NA,NA
"ENSCAFG00000045719",0.234364989123463,-0.0694444000502157,3.0673669354865,-0.0226397433077896,0.981937641368354,NA,NA,NA
"ENSCAFG00000045720",1.56842618194298,-0.996437595980522,2.99132719422843,-0.333108861478972,0.739052110526593,NA,NA,NA
"ENSCAFG00000045722",0.33594470674615,0.781646579187964,3.06264657528518,0.255219320928397,0.798553709144668,NA,NA,NA
"ENSCAFG00000045724",1.28758279174217,-2.43951353606076,3.01480742421142,-0.809177235159179,0.418413207345397,NA,NA,NA
"ENSCAFG00000045727",0.33594470674615,0.781646579187964,3.06264657528518,0.255219320928397,0.798553709144668,NA,NA,NA
"ENSCAFG00000045728",3.63247525584039,-0.434436232144993,3.01605762401805,-0.144041091484926,0.885468021642912,NA,NA,NA
"ENSCAFG00000045729",0.450684696963614,0.422742356999403,3.05559960948174,0.138350049426503,0.889963772065843,NA,NA,NA
"ENSCAFG00000045730",1.96781671614083,2.5884499040107,2.31416609278881,1.11852382250202,0.263343337918243,NA,NA,NA
"ENSCAFG00000045732",0.152620205331368,-0.101067674494871,3.06856396052804,-0.0329364731499615,0.973725247196845,NA,NA,NA
"ENSCAFG00000045733",1.67972353373075,0.798839650890925,3.05545321146972,0.261447188224712,0.793747671115893,NA,NA,NA
"ENSCAFG00000045735",0.497748616961028,-0.698983028761235,3.04124144796169,-0.229834770017918,0.81822016529747,NA,NA,NA
"ENSCAFG00000045736",1.24174826799175,-1.24267319185176,3.03530494774013,-0.409406373740789,0.682241462968703,NA,NA,NA
"ENSCAFG00000045741",2.67809157600246,-0.0664919924777155,0.982518250482543,-0.0676750711196045,0.946044294169093,NA,NA,NA
"ENSCAFG00000045742",1.1263468119236,-0.770258945358337,3.04922267197806,-0.25260829667735,0.800570918094888,NA,NA,NA
"ENSCAFG00000045743",0.381550513328419,-0.118593510921635,3.05977943191593,-0.0387588430998033,0.969082658608448,NA,NA,NA
"ENSCAFG00000045749",0.158489879169729,-0.214902809104489,3.06687077813,-0.0700723390880931,0.944136082779859,NA,NA,NA
"ENSCAFG00000045751",0.454210315702994,0.61754120323204,3.03462434752295,0.203498401288488,0.838745495127307,NA,NA,NA
"ENSCAFG00000045753",3.15312473264115,0.0422605724486765,2.24006311328265,0.0188657954314272,0.984948165973667,NA,NA,NA
"ENSCAFG00000045754",0.401364952842175,-0.221664137538092,3.05171841989715,-0.0726358421841432,0.942095904100802,NA,NA,NA
"ENSCAFG00000045756",1.14654426467358,-1.4767499244892,3.04040788363481,-0.485707832964748,0.627174329228706,NA,NA,NA
"ENSCAFG00000045759",2.32309305141809,-1.14645576103721,3.03298627966287,-0.377995696427828,0.705433790975667,NA,"LOC106559114","immunoglobulin heavy variable 1-46-like"
"ENSCAFG00000045765",0.158489879169729,-0.214902809104489,3.06687077813,-0.0700723390880931,0.944136082779859,NA,NA,NA
"ENSCAFG00000045766",0.229755222602546,1.20791468417093,3.07190663254354,0.393213345540641,0.694161913667554,NA,NA,NA
"ENSCAFG00000045767",2.25765037585605,-0.855789588464737,1.17664094324448,-0.727315833583842,0.467032500776163,NA,NA,NA
"ENSCAFG00000045768",0.244045245826515,1.38850753639807,3.06873208769263,0.452469455371089,0.650930820886046,NA,NA,NA
"ENSCAFG00000045771",0.349766649018921,1.38627070730448,3.06711029011639,0.451979412599431,0.651283813751815,NA,NA,NA
"ENSCAFG00000045774",4.34790098337058,0.69785540560721,1.02327581354107,0.681981726111818,0.495250505952282,NA,NA,NA
"ENSCAFG00000045777",0.530159036988097,1.01481577087562,3.04217310526609,0.333582520047577,0.738694610403299,NA,NA,NA
"ENSCAFG00000045784",0.633805144403557,1.48013744975389,3.04547035517489,0.486012758994297,0.62695811974884,NA,NA,NA
"ENSCAFG00000045789",1.34024737000371,-0.867285335926264,3.04658708838124,-0.284674394910235,0.775893609212593,NA,NA,NA
"ENSCAFG00000045793",0.426590623751409,-0.250388763801203,3.0544100836781,-0.0819761449646888,0.934665683156706,NA,NA,NA
"ENSCAFG00000045794",0.357432525188888,0.827940285678999,3.06041697595902,0.270531856339462,0.786751112450564,NA,NA,NA
"ENSCAFG00000045796",1.27928941537973,-0.511831290095496,3.02803615347587,-0.169030772472107,0.865772436717382,NA,NA,NA
"ENSCAFG00000045798",0.400827427217131,-0.761051189501368,3.05587894073491,-0.249044940673711,0.803326018684833,NA,NA,NA
"ENSCAFG00000045799",0.597333281157376,0.808898382030964,3.0415563061167,0.265948843493127,0.790278607499075,NA,NA,NA
"ENSCAFG00000045800",0.959819752230693,-0.706326359357162,3.03489910270243,-0.232734708949043,0.815967415327335,NA,NA,NA
"ENSCAFG00000045803",1.50823634835974,-0.285833685305304,1.27921104294298,-0.223445292223016,0.823188957160419,NA,NA,NA
"ENSCAFG00000045805",0.152620205331368,-0.101067674494871,3.06856396052804,-0.0329364731499615,0.973725247196845,NA,NA,NA
"ENSCAFG00000045807",1.83606021812588,-0.502069362998143,3.02205974702993,-0.166134823605515,0.868050849672857,NA,NA,NA
"ENSCAFG00000045808",0.810894534934037,-0.564422861545606,3.05447534510664,-0.184785535247429,0.853397253677826,NA,NA,NA
"ENSCAFG00000045809",2.10892600906196,1.14662262192916,3.00839570201336,0.381140892191073,0.70309870576413,NA,NA,NA
"ENSCAFG00000045813",4.31995123564644,-1.15184875896159,1.16510158162507,-0.98862517837716,0.32284656260631,NA,NA,NA
"ENSCAFG00000045817",1.17219662701459,1.04015788335778,2.19248923189785,0.474418696440943,0.63520136315476,NA,NA,NA
"ENSCAFG00000045818",1.1482630669867,1.43374940515141,2.44913621672067,0.585410233764442,0.558271909229733,NA,NA,NA
"ENSCAFG00000045820",1.63142893892295,-0.456915797151612,3.00209243135469,-0.152199110320341,0.879029895651032,NA,NA,NA
"ENSCAFG00000045822",2.49714246443886,-1.68816533084314,3.02757443094418,-0.557596640263825,0.577119851205986,NA,NA,NA
"ENSCAFG00000045823",0.737536659252674,-1.52967823312677,3.04457537987958,-0.502427446282272,0.61536687664406,NA,NA,NA
"ENSCAFG00000045827",1.03245542574197,0.298261738434135,1.4569875644362,0.204711245115912,0.837797734136739,NA,NA,NA
"ENSCAFG00000045830",1.17002440761602,-1.29052071679453,3.04336620247597,-0.42404384846773,0.671533835194501,NA,NA,NA
"ENSCAFG00000045834",0.439555887932447,-0.755009310943396,3.05567968988885,-0.247083918331394,0.804843279261821,NA,"RTP2","receptor transporter protein 2"
"ENSCAFG00000045836",0.918731225766893,0.68884759481143,3.01351084310246,0.228586399942152,0.819190395998896,NA,NA,NA
"ENSCAFG00000045839",0.801481396761107,0.381806368082374,3.03500518057071,0.125800895012172,0.899889533286197,NA,NA,NA
"ENSCAFG00000045840",0.105659919446486,-0.199834051463073,3.07287380737635,-0.0650316491954132,0.948148801167192,NA,NA,NA
"ENSCAFG00000045842",2.32796423415635,2.07747023595452,3.01430987476718,0.689202610967455,0.490695773978505,NA,NA,NA
"ENSCAFG00000045844",0.583023729232987,-0.814920610075872,3.04856630291795,-0.267312739531322,0.789228378826303,NA,NA,NA
"ENSCAFG00000045846",2.78692374910699,-0.419892459736449,0.923145681654856,-0.454849617000578,0.649217431733752,NA,NA,NA
"ENSCAFG00000045847",1.52489555864429,0.56107002709919,3.01725714882653,0.18595366567195,0.852481096931892,NA,NA,NA
"ENSCAFG00000045850",1.26761028880711,1.51750209771204,3.03495150132366,0.500008681209631,0.617068964759429,NA,NA,NA
"ENSCAFG00000045853",1.48180406730877,0.234267511266742,2.99300225829831,0.0782717455749386,0.937611892257909,NA,NA,NA
"ENSCAFG00000045854",1.64300994447324,-1.51088824783814,3.01661222080583,-0.500855972609745,0.616472489931266,NA,NA,NA
"ENSCAFG00000045855",3.56037221734469,0.750333668467625,2.10511954603134,0.356432806812415,0.721516464229621,NA,NA,NA
"ENSCAFG00000045856",0.152620205331368,-0.101067674494871,3.06856396052804,-0.0329364731499615,0.973725247196845,NA,NA,NA
"ENSCAFG00000045859",0.305240410662735,-0.11557123554884,3.061285526443,-0.0377525175455049,0.969885002868431,NA,NA,NA
"ENSCAFG00000045864",2.31235161247019,-1.95076910273944,1.99335240592884,-0.978637343270188,0.327759200992019,NA,NA,NA
"ENSCAFG00000045865",0.305240410662735,-0.11557123554884,3.061285526443,-0.0377525175455049,0.969885002868431,NA,NA,NA
"ENSCAFG00000045866",1.03225597692679,0.299465505819735,1.26485764676435,0.236758268083212,0.812844328374184,NA,NA,NA
"ENSCAFG00000045868",2.81053856888168,-0.37029654249641,1.43158545380984,-0.258661850405751,0.795896156958811,NA,NA,NA
"ENSCAFG00000045870",1.84199128515329,-0.221253292953378,1.11878809535397,-0.19776157243019,0.843231613080593,NA,NA,NA
"ENSCAFG00000045871",0.282091360103848,-0.779283056339512,3.06677104147227,-0.254105391566956,0.79941413818573,NA,NA,NA
"ENSCAFG00000045873",0.659128813856067,0.383346036524187,3.03841032350924,0.126166644958419,0.899600013807216,NA,NA,NA
"ENSCAFG00000045875",2.62076363740727,-2.21452616904086,3.00541405840665,-0.736845614615549,0.46121624022236,NA,NA,NA
"ENSCAFG00000045877",4.28256500572125,0.691822769806162,2.22981636296654,0.310259975348715,0.756363265366152,NA,NA,NA
