gene,pt1,pt2,pt3,pt4,pt5,pt6,pt7,SYMBOL,GENENAME
ENSCAFG00000024171,-1.112113739,-0.836212653,0.160324316,-0.554003797,-1.714886657,-0.619365909,-1.84015086,SPINK2,"serine peptidase inhibitor, Kazal type 2"
ENSCAFG00000024178,-2.302991887,-0.731844324,-0.913484627,-0.696698457,-0.961740887,-2.004188729,-0.555045827,BEX3,brain expressed X-linked 3
ENSCAFG00000024189,-1.155524907,-1.413859233,-4.052208437,-1.077257486,-0.993651425,-3.993400991,-0.280918093,SERPINF1,serpin family F member 1
ENSCAFG00000024209,-1.862060979,-0.806015622,-0.922262642,0.834701253,-0.799847107,-2.141111744,-1.130127455,OSCAR,osteoclast associated Ig-like receptor
ENSCAFG00000024259,0.201176394,0.844863312,1.373005929,-0.1276881,0.035847633,1.311060209,0.845951241,LOC610614,collagen alpha-4(VI) chain-like
ENSCAFG00000024289,-1.153067877,-0.507154523,-1.101534685,-0.132222121,-0.105582053,-0.540466226,-0.838923038,ZFP28,ZFP28 zinc finger protein
ENSCAFG00000024315,0.625611014,0.248085805,0.575650912,0.072133882,0.160049039,0.420175939,0.340817799,H2AC1,H2A clustered histone 1
ENSCAFG00000024350,0.597514424,1.032853035,1.725652565,0.98782665,0.187621621,2.052920149,0.857709855,CENPP,centromere protein P
ENSCAFG00000024440,-0.09030789,0.728925683,-0.18380808,0.836506008,0.949282127,1.1758331,0.607675541,MEX3A,mex-3 RNA binding family member A
ENSCAFG00000024521,-2.640527513,na,na,-2.866328679,-2.387212373,-2.34794429,0.214231112,NA,NA
ENSCAFG00000024559,-0.21293125,-0.999373927,-1.417132923,-1.137669341,-0.731158595,-1.055609805,0.254385279,TMEM238,transmembrane protein 238
ENSCAFG00000024578,-0.970797724,-2.507822702,-0.956079481,-1.023608621,-0.986444293,-1.849314382,0.458676643,GPR182,G protein-coupled receptor 182
ENSCAFG00000024687,0.124119733,-1.478248978,-1.203914769,-0.456802811,0.240121889,-0.559755561,-0.950709136,NA,NA
ENSCAFG00000024700,1.72229755,1.939834007,2.653489794,0.335815627,-0.053052078,0.567501826,-0.0038857,OOEP,oocyte expressed protein
ENSCAFG00000024748,-1.001154989,-2.334523315,-2.88556629,-1.247330064,-0.430925011,-0.655791058,-1.526153536,CD55,CD55 molecule
ENSCAFG00000024781,-1.641734697,-0.101945289,-0.524508117,-3.468125482,-3.553191717,-3.949909251,-3.280518367,LOC477699,alpha-2-macroglobulin
ENSCAFG00000024782,1.048591491,0.876944011,0.922831197,2.060049847,0.47604885,1.14761074,0.576033956,LRRC73,leucine rich repeat containing 73
ENSCAFG00000024786,0.119717823,-1.910366,-1.918422938,-2.84652061,1.485482251,-2.229796726,-1.927482667,PKHD1L1,PKHD1 like 1
ENSCAFG00000024792,-0.094759373,2.374230282,1.133038798,0.79921608,0.775241744,0.595564872,0.998121463,LOC609800,CMRF35-like molecule 6
ENSCAFG00000024888,-0.843986919,0.746661445,-0.900301876,-1.525586976,-2.027373559,-1.438223859,-2.531427788,FOLH1B,folate hydrolase 1B
ENSCAFG00000024967,-0.867098297,-0.208537321,-0.641256574,-1.199650023,1.33601272,-0.971088237,1.533641319,ASIP,agouti signaling protein
ENSCAFG00000024978,-0.132040484,-0.706148938,-0.957062312,-0.818193614,-0.913904413,-0.503144075,-0.273504065,LRRN4,leucine rich repeat neuronal 4
ENSCAFG00000024988,-2.349141139,-4.02397264,-4.81343547,-3.086918222,-0.712957585,-0.505028895,-2.268030167,FRZB,frizzled related protein
ENSCAFG00000025002,-2.143467515,-1.268029634,-2.287824617,0.996457854,-1.392022132,-5.765967222,-2.803725989,DPP4,dipeptidyl peptidase 4
ENSCAFG00000025083,1.24088369,2.207154291,0.208399506,-0.111228074,0.347959412,1.962074969,1.487199629,FADS1,fatty acid desaturase 1
ENSCAFG00000025108,-1.232883215,-1.524259121,-1.857119678,-0.663771553,-0.377087474,-0.071402306,1.692991306,GPR37L1,G protein-coupled receptor 37 like 1
ENSCAFG00000025183,-0.416522418,-0.782580983,-1.249645242,-1.060085035,-0.784494883,-0.691982121,-0.253986348,EPS8L2,EPS8 like 2
ENSCAFG00000025281,0.314861116,0.983747063,0.278139355,0.417354305,0.459447722,0.35788735,0.503060902,CD1A8,CD1a8 protein
ENSCAFG00000025299,-0.087988619,-0.644376104,-0.488664135,-0.196239106,-1.098622562,-0.827171235,-1.543890679,AOX2,aldehyde oxidase 2
ENSCAFG00000025325,0.327921828,0.021677195,0.677476034,0.659339013,-0.012323067,1.221866698,0.834777735,NEUROG2,neurogenin 2
ENSCAFG00000025327,-0.489939833,-1.34013585,-2.069129296,-0.713623402,-0.794768016,-2.232453013,0.075463044,SOX17,SRY-box transcription factor 17
ENSCAFG00000025345,-0.835469691,-0.097916145,-2.665333978,-3.32326665,-0.653153512,-2.990546455,-0.84290289,RELN,reelin
ENSCAFG00000025353,0.215995079,-1.046011864,-1.746482973,-1.541850585,0.040164521,-1.724797291,-1.119904662,NA,NA
ENSCAFG00000025369,0.887237937,-0.674715911,-1.318250813,-1.419329345,-1.576820893,-1.566440451,-1.325830569,LOC607776,uncharacterized protein CXorf49 homolog
ENSCAFG00000025410,-3.050114726,-5.59440555,-2.646222918,-3.84273714,-3.603117673,-7.517340738,-4.606387815,FABP4,fatty acid binding protein 4
ENSCAFG00000025454,0.200352945,1.755582121,0.96768828,0.210191415,1.054092832,0.106957312,0.628328398,LOC607536,signal-regulatory protein beta-1-like
ENSCAFG00000025649,-0.179091184,-1.205977151,-0.878106945,-0.768889868,0.162638728,-0.874174384,-0.950366115,MIR145,microRNA mir-145
ENSCAFG00000026428,0.285383242,0.684795223,0.578351077,0.526458374,0.905932251,0.971980148,-0.149298025,NA,NA
ENSCAFG00000028453,0.39663093,2.986317023,1.64937813,1.161717389,1.722868353,0.691741053,1.328788956,LOC484306,leukocyte immunoglobulin-like receptor subfamily B member 3
ENSCAFG00000028459,-0.880074587,-1.676917034,-1.109175563,-4.331203002,-1.07651711,-2.023964635,-2.730919749,NA,NA
ENSCAFG00000028460,3.540267306,-0.903517644,1.630757412,0.195295174,-0.186011044,6.086128329,2.353551751,NA,NA
ENSCAFG00000028467,-1.574521718,-1.270619708,-0.075609399,0.306793223,-0.871414255,-1.745932452,-0.952643668,TDRP,testis development related protein
ENSCAFG00000028490,1.38088625,1.046611917,1.45152627,-0.616975813,-0.469225885,2.232448536,1.436486297,PHGDH,phosphoglycerate dehydrogenase
ENSCAFG00000028496,0.603242642,1.083533529,0.631285392,1.788636431,-0.324181219,0.547515246,0.039804566,HOXC5,homeobox C5
ENSCAFG00000028506,-1.417645562,-1.658173303,-0.452252346,0.365568416,-1.910244379,-1.646279219,-1.377097022,LOC607460,pancreatic alpha-amylase
ENSCAFG00000028521,0.607900271,1.315972837,-0.217299763,0.12771493,0.400958444,0.415403962,0.463031978,NA,NA
ENSCAFG00000028530,-0.961500055,-4.207189522,-1.675329307,0.314775495,-2.114867088,-0.267672812,-2.734364413,CHST13,carbohydrate sulfotransferase 13
ENSCAFG00000028535,-0.825920306,-0.891530229,na,-0.614073444,-1.562923957,-1.030936088,-0.929670894,KCNU1,potassium calcium-activated channel subfamily U member 1
ENSCAFG00000028541,-0.806592578,-0.602850272,-1.79016182,-0.532657422,-0.342318096,-0.326471643,-0.912552171,NA,NA
ENSCAFG00000028589,-2.177914725,-0.721120308,-0.695677047,-2.1881301,-0.618678291,-3.392086242,-2.044139571,SELENOP,selenoprotein P
ENSCAFG00000028627,-1.128592137,-0.146491019,-0.656462012,-1.092822279,-0.535921475,-0.671264348,-0.675548032,NA,NA
ENSCAFG00000028642,-0.519966175,-1.4405801,-0.376235265,0.039698599,-0.021091508,-1.694951006,-0.839359706,NA,NA
ENSCAFG00000028672,0.389417281,0.299906814,1.158082204,0.214873862,0.409671121,0.807839334,0.14223632,H2BC12,H2B clustered histone 12
ENSCAFG00000028694,-0.578328918,-0.365757907,-0.888167354,-0.398392227,-0.468674808,-1.37844338,-0.283758483,ZNF793,zinc finger protein 793
ENSCAFG00000028708,-1.865464256,-2.573648059,-1.654682093,-2.125964176,-3.012635238,-1.763770245,-2.244220812,SCD5,stearoyl-CoA desaturase 5
ENSCAFG00000028715,0.250219281,1.687981646,0.249333322,0.420747285,0.730734212,1.868385273,0.889871077,HMGB3,high mobility group box 3
ENSCAFG00000028730,-2.984621566,-3.210809327,-5.072537382,-6.992048691,-3.766193983,-8.911729971,-5.775376599,SOST,sclerostin
ENSCAFG00000028754,-1.960565619,-1.564745073,-1.981952279,-1.806534193,-0.476464079,-3.871635172,-0.94399618,PLPP3,phospholipid phosphatase 3
ENSCAFG00000028759,0.430385966,1.152530376,1.984761632,1.148531103,1.223177442,1.268551714,0.787381141,BAG2,BAG cochaperone 2
ENSCAFG00000028761,-0.466262942,-0.787890062,-1.869503215,-1.485786298,1.282863957,-1.018551767,-0.861181118,LOC102156180,cohesin subunit SA-2-like
ENSCAFG00000028779,-1.613832819,-1.264755158,0.161303011,-0.624952189,-1.553475665,-0.452495458,-1.203654073,NA,NA
ENSCAFG00000028789,-0.540116582,-0.072592678,-1.027912296,-1.210942885,-0.764658958,-1.240956971,-0.410743599,GADL1,glutamate decarboxylase like 1
ENSCAFG00000028797,2.51465023,1.080021486,-0.16280255,-0.554771182,3.728972533,-0.011797989,3.92865634,ADM5,adrenomedullin 5 (putative)
ENSCAFG00000028799,-4.439643918,5.208961289,-4.525232693,-2.950606953,5.345247923,4.441567475,-5.085171477,ARHGEF1,Rho guanine nucleotide exchange factor 1
ENSCAFG00000028801,1.030432349,1.472807591,0.519095078,0.92021706,0.210712445,1.090651425,0.497046229,NA,NA
ENSCAFG00000028810,-1.873251532,-3.756106167,-1.772872353,-1.726124942,-2.079069464,-2.629970401,-1.632266751,GPIHBP1,glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1
ENSCAFG00000028830,0.625611014,0.248085805,0.601453924,0.072133882,0.143205912,0.490305228,0.342735979,H2AC17,H2A clustered histone 17
ENSCAFG00000028833,-0.858084188,-0.607629376,-1.401660002,-1.000157764,-0.540819167,-1.232519602,-0.616967849,NA,NA
ENSCAFG00000028843,-1.652707968,-1.061772082,-1.114496921,-1.136409263,-0.81569671,-2.257893711,-0.284343979,MAP1LC3C,microtubule associated protein 1 light chain 3 gamma
ENSCAFG00000028848,-0.969840697,-1.958382001,-1.570356658,-1.832515042,0.876567276,-2.987265429,-1.202212402,JUNB,"JunB proto-oncogene, AP-1 transcription factor subunit"
ENSCAFG00000028858,-0.374731505,-1.377212032,-0.840782389,-0.99897771,-0.433808147,-1.311463537,-0.500741681,FHL5,four and a half LIM domains 5
ENSCAFG00000028862,0.594365359,0.229233073,0.880080245,1.729413698,na,0.762454077,0.246811589,XIRP1,xin actin binding repeat containing 1
ENSCAFG00000028865,-1.300100146,-1.017768422,0.09474255,-0.543539753,-0.309197262,-0.562375853,-0.827026828,NA,NA
ENSCAFG00000028869,0.606868267,0.771924734,1.342336193,0.001407918,0.485013273,2.195701492,1.367884074,GPX8,glutathione peroxidase 8 (putative)
ENSCAFG00000028878,-0.92900636,-0.968130183,-1.54481239,1.376482165,-1.014523242,-2.326066318,-1.056742965,NA,NA
ENSCAFG00000028906,-0.337028066,-1.044648029,-0.354331059,-0.686770862,-0.255187375,-0.862359929,-0.775056646,NA,NA
ENSCAFG00000028912,-0.38284753,1.880111204,1.444462049,0.137036655,0.807889116,0.831296352,0.343922342,LOC100686047,protein CD300H-like
ENSCAFG00000028930,2.738111213,-3.798717521,-3.100780854,-2.638607593,0.249423938,-4.019175378,-1.448339707,LOC607080,musculoskeletal embryonic nuclear protein 1
ENSCAFG00000028962,-0.984343949,-0.893709988,-0.307580616,-0.582231902,-0.353788357,-0.686590577,-0.328676704,SLC25A21,solute carrier family 25 member 21
ENSCAFG00000028978,0.2585666,3.287437326,0.7576791,0.660371171,1.682887652,0.060147251,1.291541454,IL2RG,interleukin 2 receptor subunit gamma
ENSCAFG00000029080,0.172275895,-1.736468939,-1.191737189,-2.429790622,-1.615406772,-1.455740002,-1.302275965,NA,NA
ENSCAFG00000029083,-0.152720941,-0.73904821,-1.448411137,-1.514197639,-1.71966409,-1.362917217,-1.500013474,LOC607776,uncharacterized protein CXorf49 homolog
ENSCAFG00000029101,-0.885272835,-1.444660938,-1.144168894,-0.412319183,-0.53563807,-0.76561882,-0.386039317,NA,NA
ENSCAFG00000029127,-1.112169708,-0.780379316,-1.574426834,-0.07096802,-1.245658985,-0.939455306,-0.825138596,NA,NA
ENSCAFG00000029141,-0.305983775,-0.797905022,-0.588112,-0.717791611,-0.407096483,-1.111656083,-0.912274565,FGF16,fibroblast growth factor 16
ENSCAFG00000029163,-0.331954734,-0.412620092,-1.061296567,-0.194558791,-0.682750797,-0.588846903,-0.147047069,MYL7,myosin light chain 7
ENSCAFG00000029189,-1.295686724,-2.412628557,-0.872373991,-0.387575234,-1.587909128,-2.58200966,-2.453356374,TIMP3,TIMP metallopeptidase inhibitor 3
ENSCAFG00000029191,1.670197968,2.107509829,2.401686299,1.075028328,-0.360259977,2.847446706,1.997846901,STMN1,stathmin 1
ENSCAFG00000029203,-0.359991961,0.456932368,0.71779875,0.68034605,0.534517438,1.130152016,0.740843939,EIF5A2,eukaryotic translation initiation factor 5A2
ENSCAFG00000029213,-3.485292383,-3.431198609,-3.192056153,-0.812104021,na,na,-3.055131166,LOC607979,"eukaryotic translation initiation factor 3, subunit L pseudogene"
ENSCAFG00000029260,0.831661457,0.429228883,0.78690025,0.088683257,0.152472384,0.618299065,0.29437863,NA,NA
ENSCAFG00000029292,-1.227561286,-1.136771245,-1.89144973,-2.186772555,-0.397876744,-2.984313035,-1.597095647,GGT5,gamma-glutamyltransferase 5
ENSCAFG00000029297,0.395479844,2.574402039,0.574347392,1.554984625,0.485567143,0.078687743,1.390260128,ANKRD22,ankyrin repeat domain 22
ENSCAFG00000029322,0.093445723,-1.249677587,-0.383904009,-0.273693479,-1.305997893,-1.968792797,-0.531624296,SCN2B,sodium voltage-gated channel beta subunit 2
ENSCAFG00000029331,1.073947034,2.216864857,2.361154211,1.645306141,1.021526255,2.827274803,1.474363412,AURKA,aurora kinase A
ENSCAFG00000029334,-0.479483287,1.396547168,1.35425854,1.008004228,0.58908309,1.696119544,0.878374052,GINS1,GINS complex subunit 1
ENSCAFG00000029353,-0.134384234,-1.887800332,-0.391611534,-1.056030366,-0.396624895,-0.43427449,-1.090152541,LNP1,leukemia NUP98 fusion partner 1
ENSCAFG00000029367,-0.487050647,-1.950220353,-1.266503588,-1.830928608,0.703162352,-2.592436257,-1.030193498,COL28A1,collagen type XXVIII alpha 1 chain
ENSCAFG00000029379,1.28193821,2.293241682,1.206406961,1.45890761,1.003798147,3.099902669,2.831780168,UBE2S,ubiquitin conjugating enzyme E2 S
ENSCAFG00000029394,0.811958007,1.154248157,-0.463572476,0.839679827,2.905185329,3.776620303,1.646802956,HAS2,hyaluronan synthase 2
ENSCAFG00000029396,1.691649806,2.681514896,1.311086809,0.782220834,0.54359619,2.733330506,2.22417941,NA,NA
ENSCAFG00000029442,-0.748172544,-1.82918932,-0.026657635,-1.201411397,-2.43050671,-3.903049585,-2.237140328,CCN2,cellular communication network factor 2
ENSCAFG00000029443,-0.267289244,-0.53644068,-0.508091467,0.309695041,-0.338583007,-0.659934593,-0.584641363,WDR64,WD repeat domain 64
ENSCAFG00000029458,-0.122414935,-0.651572741,-0.721578119,-0.279678871,-0.45750716,-0.514393851,-0.273504065,SNAI3,snail family transcriptional repressor 3
ENSCAFG00000029504,-0.62481915,0.051106235,-1.101825534,-0.489554987,0.00409714,-0.992375251,-0.510977211,ZNF432,zinc finger protein 432
ENSCAFG00000029509,na,0.899129155,0.451740529,1.283962334,0.35954049,0.003283813,1.187006868,MCEMP1,mast cell expressed membrane protein 1
ENSCAFG00000029537,-1.979948565,-0.537912532,-1.80089283,-0.790143705,-0.500325354,-1.486803393,-0.672685222,GJB2,gap junction protein beta 2
ENSCAFG00000029570,0.094893129,-1.643294554,-1.02584637,-1.212059894,-0.60765036,-2.28200505,-0.8916073,KANK3,KN motif and ankyrin repeat domains 3
ENSCAFG00000029647,-0.707812962,-0.382124179,-0.155785188,-0.95936473,-0.626548235,-0.328022294,-0.215023063,AKR1D1,aldo-keto reductase family 1 member D1
ENSCAFG00000029652,0.327921828,1.337468759,0.176469109,1.136753753,1.771155143,0.007646298,0.339524098,NA,NA
ENSCAFG00000029722,-0.040659442,0.224619163,0.620571754,0.365743423,0.359773816,0.750644404,1.008634021,TLCD1,TLC domain containing 1
ENSCAFG00000029801,-1.166117163,-1.582346105,-0.427914887,-0.511813771,-1.095882473,-1.184074551,-1.48655407,DUSP26,dual specificity phosphatase 26
ENSCAFG00000029819,0.542386767,0.397807325,-0.100302241,0.432790724,0.815122147,1.060619394,0.683168024,CELSR3,cadherin EGF LAG seven-pass G-type receptor 3
ENSCAFG00000029826,-0.648754583,-1.263268838,-1.375645274,-1.327697266,0.363947923,-2.534443175,-0.775820359,NA,NA
ENSCAFG00000029830,0.462156474,0.200612671,0.941258423,0.674487115,0.31818978,1.498243241,0.281845814,LOC102156332,apolipoprotein L2-like
ENSCAFG00000029836,0.650345475,1.456163504,0.99012532,0.313382687,0.146913683,2.324517346,0.898567236,CENPW,centromere protein W
ENSCAFG00000029890,-1.13354227,-1.769383409,-1.022075061,0.086462228,-0.944989451,-1.932388318,-0.886718356,FGF9,fibroblast growth factor 9
ENSCAFG00000029920,-1.801422017,-1.757189026,-0.475608793,-1.259020332,-1.781867578,-1.088026199,-1.113267501,TSC22D3,TSC22 domain family member 3
ENSCAFG00000029925,-0.577155271,-1.251005927,-1.461027075,-0.73621739,0.55076097,-1.501663886,-0.511090653,EDA,ectodysplasin A
ENSCAFG00000029937,0.5175589,-3.504268769,-2.062080593,-1.729963609,-3.274808778,-3.560808427,-2.099332619,EFHD1,EF-hand domain family member D1
ENSCAFG00000029984,-0.114390953,-0.579272583,-1.02487461,-0.475432452,-0.43819175,-0.122395096,-0.653297625,ZFP92,ZFP92 zinc finger protein
ENSCAFG00000030025,-1.650241946,-0.641655438,-1.787073598,-2.187390295,-0.649369815,-3.887966093,-1.581680088,FGL2,fibrinogen like 2
ENSCAFG00000030083,-0.177502852,1.477547627,0.625732308,1.272904813,1.240867877,-0.106829057,1.257899203,MYO1G,myosin IG
ENSCAFG00000030087,-0.040609474,2.538427906,2.223535438,1.571627584,0.71380687,2.920908662,2.197927945,PCLAF,PCNA clamp associated factor
ENSCAFG00000030164,0.690153094,1.169877764,0.786083286,0.485792895,0.347077678,1.217586625,1.091405434,NA,NA
ENSCAFG00000030172,-1.078820529,-0.575455154,-0.937972847,-0.217737036,-0.2600931,-1.105165051,-0.776815837,LOC106558999,zinc finger protein 677-like
ENSCAFG00000030221,-0.282029678,-0.718091485,-0.588112,-0.346708182,-0.525031843,-0.05445639,-0.466723977,ZFP28,ZFP28 zinc finger protein
ENSCAFG00000030234,-0.505597229,-0.618652182,-0.321178103,-0.671633928,-0.672832667,-0.65224202,-0.398422956,NA,NA
ENSCAFG00000030245,-0.450658464,-1.319892683,-2.076333019,-1.068459028,0.253000082,-2.593313034,-0.860835701,CA11,carbonic anhydrase 11
ENSCAFG00000030249,-0.979160743,-0.532591186,-0.304484682,-0.525621668,-0.747415378,-0.243067602,-0.05965451,OR4D9D,olfactory receptor family 4 subfamily D member 9D
ENSCAFG00000030262,-1.753918179,-1.970239424,-0.579055133,-1.83375509,-1.688771675,-0.373539118,-2.434975084,BAMBI,BMP and activin membrane bound inhibitor
ENSCAFG00000030293,-0.242001603,-0.354583594,-0.6183073,-0.324298521,-0.889533966,-0.115318262,-0.238019685,LOC608550,ferritin heavy chain-like
ENSCAFG00000030300,1.792368844,2.34722254,1.695419747,0.294956803,1.203013757,0.682595485,2.618907143,CCR7,C-C motif chemokine receptor 7
ENSCAFG00000030331,-0.820165962,-0.523344958,-0.3242053,-0.456307453,-0.313069375,-0.907606827,-0.814054929,LOC478183,pre-mRNA-splicing factor SYF2
ENSCAFG00000030384,-1.663394061,-1.271485301,-0.466392243,-1.142941176,-0.744526622,-1.259482482,-0.398596483,NA,NA
ENSCAFG00000030399,-1.129037044,-0.708856084,-1.513366984,-0.724292176,-0.777400604,-0.554890703,-0.936816205,NA,NA
ENSCAFG00000030461,-1.939506522,-1.787839497,-0.343808115,-0.497222689,-0.755483615,-1.742393986,0.385617019,ZNF879,zinc finger protein 879
ENSCAFG00000030496,0.000488068,-1.293268488,-0.815278484,-0.621366272,-0.750634505,-0.477164688,-1.103404224,FHAD1,forkhead associated phosphopeptide binding domain 1
ENSCAFG00000030507,0.679767653,-0.039970062,1.414117675,0.562136114,0.026379125,0.424225952,0.146902689,H2AC11,H2A clustered histone 11
ENSCAFG00000030509,0.109147063,2.558933773,1.072308699,0.878054612,0.91027285,0.226413835,0.821174181,NA,NA
ENSCAFG00000030537,1.824116909,-0.239490103,1.431651365,1.085551386,0.894513045,2.025134284,0.838306646,HSPB8,heat shock protein family B (small) member 8
ENSCAFG00000030542,0.433590313,1.488137565,0.810260057,0.646270106,0.546121077,2.198358699,1.871991356,FEN1,flap structure-specific endonuclease 1
ENSCAFG00000030565,1.078974814,1.548394959,0.746848186,0.071903949,0.966798664,-0.103435103,0.639665242,DUSP5,dual specificity phosphatase 5
ENSCAFG00000030588,-2.544636238,-2.694205578,-0.436772003,0.436993713,-2.709451562,-2.57190559,-2.277550681,LOC607460,pancreatic alpha-amylase
ENSCAFG00000030589,-1.125966677,-0.789142292,-0.199179239,-0.674114916,-0.954833079,-0.666393014,-1.582290946,HYKK,hydroxylysine kinase
ENSCAFG00000030597,-0.364717002,-0.754236915,-0.873729817,-0.338615847,-0.146528298,-0.818016862,-0.351035903,LOC482919,claudin-22
ENSCAFG00000030603,-0.671092081,-0.451850018,-1.064875223,-0.49166112,-0.683897476,-1.364116425,-0.66135904,NA,NA
ENSCAFG00000030693,-0.652997467,-0.35788984,-0.417347813,-0.200936672,-0.832281457,-0.944232715,-0.804386997,KIAA0040,KIAA0040
ENSCAFG00000030713,0.536006766,1.787382192,0.726529864,0.571282016,1.219416688,0.637899614,-0.556216146,BTBD19,BTB domain containing 19
ENSCAFG00000030744,0.854842026,0.821544257,0.593072019,0.450796486,0.379098404,0.825487457,0.448286309,LRRC46,leucine rich repeat containing 46
ENSCAFG00000030746,2.901495242,-1.581954466,0.683734141,1.149816976,-0.163879688,3.026976393,3.064393973,NA,NA
ENSCAFG00000030756,0.331880308,0.537443514,0.694916356,0.435644062,-0.01931072,0.520583685,0.035228477,PRSS54,serine protease 54
ENSCAFG00000030761,0.16357421,-0.845546688,-1.438770386,-0.841962045,-0.409553078,-0.945146958,-0.010500178,ZNF835,zinc finger protein 835
ENSCAFG00000030764,-1.235642708,-1.206991135,-1.119767912,-0.998314784,-1.145080529,-1.115966618,-1.003872541,SLC25A29,solute carrier family 25 member 29
ENSCAFG00000030812,1.168838723,0.932612145,1.482145109,0.301335932,0.577267361,2.686433595,0.982076409,MRPL51,mitochondrial ribosomal protein L51
ENSCAFG00000030830,-1.938100082,-1.687973321,-0.964488025,0.563337458,-5.050080778,-1.641196454,-2.722814779,AOC2,amine oxidase copper containing 2
ENSCAFG00000030851,-0.762986483,-1.010763922,-1.20603136,-0.836728789,-1.006779966,-1.556258141,-1.119656324,HLF,"HLF transcription factor, PAR bZIP family member"
ENSCAFG00000030864,-0.318260579,-0.418549131,-0.294091333,-0.54776644,-0.621155501,-0.460950706,-0.046218108,NA,NA
ENSCAFG00000030867,1.242860651,0.360779841,0.599857332,0.535815524,na,0.680646725,na,HPCAL4,hippocalcin like 4
ENSCAFG00000030875,1.518361499,1.117736475,1.620225668,-0.553313355,-0.375412539,2.488308322,1.579530574,PHGDH,phosphoglycerate dehydrogenase
ENSCAFG00000030892,-1.141194508,0.063145209,-1.554951438,-1.927921219,-0.395072948,-1.725968697,-1.885045337,PERP,p53 apoptosis effector related to PMP22
ENSCAFG00000030893,-0.636565941,-0.786709116,-0.633527808,-0.295488056,-0.577943509,-1.226204436,-1.271684749,NA,NA
ENSCAFG00000030902,-0.009997999,1.105728869,1.040559263,1.367755122,0.604323238,2.075091894,0.17680042,TRIM59,tripartite motif containing 59
ENSCAFG00000030997,-3.527342774,-2.8857372,-1.618243727,-1.059184083,-2.941348368,-4.819565347,-2.255538709,CCDC3,coiled-coil domain containing 3
ENSCAFG00000031014,-0.574115877,-1.440507497,-1.03209603,-0.442042719,0.171058634,-2.95983317,-1.087740341,FAM180A,family with sequence similarity 180 member A
ENSCAFG00000031031,-0.908036332,-1.279684432,-0.877421479,0.336891187,-1.166192983,-0.113773166,-0.578115766,DUSP15,dual specificity phosphatase 15
ENSCAFG00000031048,-0.920526121,-1.054831307,-0.944983913,-0.30059188,-0.521981672,-0.989027332,-1.493209829,LOC100686099,zinc finger protein 84
ENSCAFG00000031063,-0.403084732,-2.694656123,-1.076491333,-0.206441997,-1.865037886,-1.146145578,-0.932678321,SBK3,SH3 domain binding kinase family member 3
ENSCAFG00000031101,-0.103306476,2.550330435,1.340876412,1.298505566,0.903200751,-0.022916205,0.64401822,CD48,CD48 molecule
ENSCAFG00000031154,-1.547387366,-1.044490631,-1.699446332,-0.589489301,-1.970399202,-1.692779741,-1.741497514,MYORG,myogenesis regulating glycosidase (putative)
ENSCAFG00000031158,-2.146721915,-1.627872923,-0.764438646,-1.454639095,-0.691228089,-1.42207268,-1.109897037,EPDR1,ependymin related 1
ENSCAFG00000031182,2.232226832,0.905680286,1.580710506,0.067381947,-0.087492283,1.504048043,1.07832323,MRPL14,mitochondrial ribosomal protein L14
ENSCAFG00000031187,-1.480402618,-1.174275204,-1.417353774,-1.933918061,-0.081897775,-1.101644428,-0.477733662,FGF12,fibroblast growth factor 12
ENSCAFG00000031239,-2.584681879,-2.785846354,-0.491950531,0.475940486,-2.787502874,-2.573803025,-2.291785683,LOC607460,pancreatic alpha-amylase
ENSCAFG00000031264,-0.505129733,-1.358385901,-1.136897281,-1.103153935,-0.891300903,-1.124520355,-0.11382449,CYYR1,cysteine and tyrosine rich 1
ENSCAFG00000031321,-0.267289244,-0.532591186,-0.85905802,-0.663771553,-0.396624895,-0.433468766,-2.183647476,WNT6,Wnt family member 6
ENSCAFG00000031329,0.348396587,1.012714381,0.96876745,1.284449713,na,2.298442442,-0.47082771,NA,NA
ENSCAFG00000031331,0.460012239,1.15187065,2.970538887,0.715414553,1.060445061,0.930226533,1.293248871,OCIAD2,OCIA domain containing 2
ENSCAFG00000031380,-0.985887468,-0.454976993,-1.259351864,-1.038905347,-0.309757874,-2.163321665,-1.262338923,C1QTNF7,C1q and TNF related 7
ENSCAFG00000031420,0.818381354,0.534275213,0.7408206,0.360944781,0.328847833,2.279106118,1.807631413,NOP10,NOP10 ribonucleoprotein
ENSCAFG00000031429,-0.742240798,-1.147913124,-1.136043562,-1.820072191,-0.145031518,-1.478870655,-1.597304856,GNA14,G protein subunit alpha 14
ENSCAFG00000031437,-2.607208959,-2.152048594,-1.194906362,-2.031976682,-1.99649321,-2.774027421,-0.493842192,NA,NA
ENSCAFG00000031454,-1.133316968,-0.473928984,-0.487655158,-0.961234362,-1.117237837,-0.776976391,-0.834258134,NA,NA
ENSCAFG00000031469,-1.218780452,-1.023532994,-1.648387302,-1.485356297,-1.616136677,-2.145013169,-1.96082625,LOC100686484,zinc finger protein 77
ENSCAFG00000031485,-1.639214925,-0.922850545,-0.883830796,-0.828937913,-1.205945986,-1.201715573,-1.181403097,LOC490972,transmembrane protein C17orf113
ENSCAFG00000031494,0.61226643,0.483841837,1.804644246,0.162703976,0.312414695,1.272061674,0.316031572,LOC478743,histone H2B type 1-C/E/F/G/I
